route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"2433_5108","2433","5108","Boundary Rd before Commercial Rd to Chisholm PS via Arndell Anglican College","School Buses","712","00B5EF","FFFFFF"
"2433_5109","2433","5109","Maguires Rd at McClymonts Rd to Oakville PS via Maraylya PS","School Buses","712","00B5EF","FFFFFF"
"2433_5110","2433","5110","Wisemans Ferry Turnaround to Canoelands Interchange, Old Northern Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5111","2433","5111","South Sydney Juniors Resort to Hawkesbury HS via Ebenezer PS","School Buses","712","00B5EF","FFFFFF"
"2433_5112","2433","5112","Sackville Ferry Rd at Manning Rd to Hawkesbury HS","School Buses","712","00B5EF","FFFFFF"
"2433_5114","2433","5114","Lower Portland Fire Station to Canoelands Interchange, Old Northern Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5115","2433","5115","Riverstone Station to Oakville PS","School Buses","712","00B5EF","FFFFFF"
"2433_5116","2433","5116","Pitt Town Rd at Charles St to Bootles La after Bathurst St","School Buses","712","00B5EF","FFFFFF"
"2433_5120","2433","5120","Berambing Picnic Area to Kuyper Christian School via Colo HS & Kurrajong PS","School Buses","712","00B5EF","FFFFFF"
"2433_5121","2433","5121","Putty Rd after Blaxlands Ridge Rd to Kuyper Christian School","School Buses","712","00B5EF","FFFFFF"
"2433_5122","2433","5122","Bowen Mountain Rd opp Wattle St to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5123","2433","5123","Creek Ridge Rd opp Spinks Rd to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5124","2433","5124","East Kurrajong Rd at Putty Rd to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5125","2433","5125","Mill Rd after Bells Line of Rd to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5126","2433","5126","Terrace Rd opp Beaumont Av to Colo HS via Hawkesbury HS","School Buses","712","00B5EF","FFFFFF"
"2433_5127","2433","5127","Grose Vale Rd after Greggs Rd to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5128","2433","5128","Grose Vale Rd opp Bells Rd to Colo HS via Sunnyside Cr & Enfield Av","School Buses","712","00B5EF","FFFFFF"
"2433_5129","2433","5129","Old Bells Line Of Rd at Mason La to Colo HS via Kurrajong Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5130","2433","5130","Richmond Station to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5131","2433","5131","Slopes Rd at Comleroy Rd to Colo HS","School Buses","712","00B5EF","FFFFFF"
"2433_5140","2433","5140","Spinks Rd/Kurmond Rd to Hawkesbury High School","School Buses","712","00B5EF","FFFFFF"
"2433_5501","2433","5501","Hobartville PS to Richmond Station via Richmond HS","School Buses","712","00B5EF","FFFFFF"
"2433_5502","2433","5502","St Dominic's College to Penrith Station via Cranebrook HS & Penrith PS","School Buses","712","00B5EF","FFFFFF"
"2433_5504","2433","5504","Windsor South PS to Berger Rd at Ham St","School Buses","712","00B5EF","FFFFFF"
"2433_5505","2433","5505","Windsor HS to Woods Rd before Mileham St via Bede Polding College","School Buses","712","00B5EF","FFFFFF"
"2433_5507","2433","5507","Braddock PS to St Dominic's College","School Buses","712","00B5EF","FFFFFF"
"2433_5509","2433","5509","Grose View PS to Richmond Station via Kuyper Christian School","School Buses","712","00B5EF","FFFFFF"
"2433_5510","2433","5510","Richmond Station to Putty Rd after Blaxlands Ridge Rd via Kuyper Christian School","School Buses","712","00B5EF","FFFFFF"
"2433_5512","2433","5512","Hawkesbury HS to Ski Lodge Rd at Holmes Dr","School Buses","712","00B5EF","FFFFFF"
"2433_5513","2433","5513","Arndell Anglican College to Grose Vale Rd opp Grose Wold Rd via Bowen Mountain","School Buses","712","00B5EF","FFFFFF"
"2433_5514","2433","5514","Freemans Reach PS to Glossodia PS via Boomerang Dr & Mitchell Dr","School Buses","712","00B5EF","FFFFFF"
"2433_5515","2433","5515","Glossodia PS to Freemans Reach Shops","School Buses","712","00B5EF","FFFFFF"
"2433_5516","2433","5516","Freemans Reach PS to Windsor HS via Windsor PS & Windsor Station","School Buses","712","00B5EF","FFFFFF"
"2433_5517","2433","5517","Windsor HS to Colonial Dr opp Bligh Park Shopping Centre via Porpoise Cr","School Buses","712","00B5EF","FFFFFF"
"2433_5519","2433","5519","Richmond HS to Windsor PS via Porpoise Cr","School Buses","712","00B5EF","FFFFFF"
"2433_5520","2433","5520","Windsor PS to Andromeda Dr before The Northern Rd via South Windsor","School Buses","712","00B5EF","FFFFFF"
"2433_5522","2433","5522","Windsor South PS to Londonderry PS via Bede Polding College & Bligh Park PS","School Buses","712","00B5EF","FFFFFF"
"2433_5523","2433","5523","Londonderry PS to The Northern Rd at Carrington Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5524","2433","5524","Braddock PS to Llandilo PS via Henry Fulton PS","School Buses","712","00B5EF","FFFFFF"
"2433_5525","2433","5525","Llandilo PS to Londonderry Rd after Thomas Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5527","2433","5527","Chisholm PS to St Marys Rd opp First Rd via Bede Polding College","School Buses","712","00B5EF","FFFFFF"
"2433_5528","2433","5528","Richmond HS to St Marys Rd before Richmond Rd via Bligh Park PS & Chisholm PS ","School Buses","712","00B5EF","FFFFFF"
"2433_5529","2433","5529","Richmond HS to Mill Rd before Roxana Rd via Richmond North PS","School Buses","712","00B5EF","FFFFFF"
"2433_5532","2433","5532","Windsor Park PS to Windsor Station","School Buses","712","00B5EF","FFFFFF"
"2433_5534","2433","5534","Windsor South PS to Bede Polding College via Windsor Park PS & Bligh Park PS","School Buses","712","00B5EF","FFFFFF"
"2433_5535","2433","5535","Bede Polding College to St Monica's PS via Richmond Station","School Buses","712","00B5EF","FFFFFF"
"2433_5536","2433","5536","St Monica's PS to Castlereagh Rd after Springwood Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5537","2433","5537","Richmond HS to Londonderry Rd before The Northern Rd via Londonderry PS","School Buses","712","00B5EF","FFFFFF"
"2433_5538","2433","5538","Londonderry PS to Warnock Rd at Castlereagh Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5539","2433","5539","Richmond HS to Kurmond Rd at Spinks Rd via Windsor Station & Glossodia","School Buses","712","00B5EF","FFFFFF"
"2433_5541","2433","5541","Freemans Reach PS to Sackville Rd after Grono Farm Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5543","2433","5543","Freemans Reach PS to Glossodia PS via Kentucky Dr & Wattle Cr","School Buses","712","00B5EF","FFFFFF"
"2433_5544","2433","5544","Glossodia PS to  Windsor Marketplace","School Buses","712","00B5EF","FFFFFF"
"2433_5545","2433","5545","Xavier College to Penrith Station via Cambridge Gardens","School Buses","712","00B5EF","FFFFFF"
"2433_5546","2433","5546","Richmond HS to St Paul's Grammar School via Londonderry PS","School Buses","712","00B5EF","FFFFFF"
"2433_5547","2433","5547","St Paul's Grammar School to Richmond Station","School Buses","712","00B5EF","FFFFFF"
"2433_5548","2433","5548","Hawkesbury Independent School to Comleroy Rd opp Roxana Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5550","2433","5550","Hawkesbury HS to Bells Line Of Rd at Crooked La","School Buses","712","00B5EF","FFFFFF"
"2433_5556","2433","5556","Windsor PS to Chisholm PS via Harris St & James Meehan St","School Buses","712","00B5EF","FFFFFF"
"2433_5557","2433","5557","Chisholm PS to Kurmond Rd opp Terrace Rd via St Matthew's PS & Wilberforce PS","School Buses","712","00B5EF","FFFFFF"
"2433_5559","2433","5559","Hawkesbury HS to George Rd at Singleton Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5560","2433","5560","Hawkesbury HS to Coobah Rd culdesac via Glossodia PS","School Buses","712","00B5EF","FFFFFF"
"2433_5561","2433","5561","Richmond HS to Bede Polding College","School Buses","712","00B5EF","FFFFFF"
"2433_5562","2433","5562","Chisholm PS to Wilberforce PS via Richmond North PS & Glossodia","School Buses","712","00B5EF","FFFFFF"
"2433_5563","2433","5563","Xavier College to St Paul's Grammar School via Braddock PS & Samuel Terry PS","School Buses","712","00B5EF","FFFFFF"
"2433_5564","2433","5564","St Paul's Grammar School to Windsor Station via Bede Polding College","School Buses","712","00B5EF","FFFFFF"
"2433_5566","2433","5566","Richmond HS to Colonial Dr opp Bligh Park Shopping Centre via Richmond PS","School Buses","712","00B5EF","FFFFFF"
"2433_5569","2433","5569","Llandilo PS to Cranebrook Village Shopping Centre","School Buses","712","00B5EF","FFFFFF"
"2433_5570","2433","5570","St Nicholas of Myra PS to Mileham St at Ham St via Cranebrook HS","School Buses","712","00B5EF","FFFFFF"
"2433_5571","2433","5571","Comleroy Road PS to Kurmond PS via Hawkesbury Independent School","School Buses","712","00B5EF","FFFFFF"
"2433_5572","2433","5572","Richmond North PS to Redbank Rd at Bells Line Of Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5573","2433","5573","Kurmond PS to Creek Ridge Rd opp Spinks Rd via Kuyper Christian School","School Buses","712","00B5EF","FFFFFF"
"2433_5574","2433","5574","Grose View PS to Richmond North PS","School Buses","712","00B5EF","FFFFFF"
"2433_5575","2433","5575","Bede Polding College to Bowen Mountain Rd after Wattle St","School Buses","712","00B5EF","FFFFFF"
"2433_5576","2433","5576","Hobartville PS to Richmond HS","School Buses","712","00B5EF","FFFFFF"
"2433_5577","2433","5577","Richmond HS to St Pauls Grammar School","School Buses","712","00B5EF","FFFFFF"
"2433_5578","2433","5578","St Pauls Grammar School to Comleroy Rd before Oswald Park Pl","School Buses","712","00B5EF","FFFFFF"
"2433_5579","2433","5579","Arndell College to Porterringhi Rd at Sirius Ct","School Buses","712","00B5EF","FFFFFF"
"2433_5581","2433","5581","Bede Polding College to Windsor Station","School Buses","712","00B5EF","FFFFFF"
"2433_5582","2433","5582","Avina Caravan Park, Commercial Rd to Rouse Hill Town Centre, Tempus St","School Buses","712","00B5EF","FFFFFF"
"2433_5586","2433","5586","Arndell College to Bowman Rd opp Purcell Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5587","2433","5587","Arndell College to Sanctuary Dr opp Nutwood Lane via Bligh Park","School Buses","712","00B5EF","FFFFFF"
"2433_5589","2433","5589","Bede Polding College to East Kurrajong Rd opp Tennyson Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5593","2433","5593","Cherrywood Village, The Northern Rd to Penrith Station","School Buses","712","00B5EF","FFFFFF"
"2433_5594","2433","5594","Xavier College to Richmond Station","School Buses","712","00B5EF","FFFFFF"
"2433_5595","2433","5595","Xavier College to Richmond Station via Cambridge Park PS & Penrith Station","School Buses","712","00B5EF","FFFFFF"
"2433_5600","2433","5600","St Pauls Grammar School to Cattai Rd opp Canning Pl via Arndell College","School Buses","712","00B5EF","FFFFFF"
"2433_5601","2433","5601","St John Paul II College to Saint Johns School","School Buses","712","00B5EF","FFFFFF"
"2433_5602","2433","5602","Saint Johns School to Riverstone Station via Oakville & Mcgraths Hill","School Buses","712","00B5EF","FFFFFF"
"2433_5603","2433","5603","Bede Polding College to Windsor Station","School Buses","712","00B5EF","FFFFFF"
"2433_5604","2433","5604","Oakhill College to Old Stock Route Rd at Saunders Rd via Maraylya","School Buses","712","00B5EF","FFFFFF"
"2433_5605","2433","5605","Saint Johns School to Wisemans Ferry Rd before Old Northern Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5606","2433","5606","Our Lady of the Rosary PS to Meares Rd opp Crossley Av via Rousehill PS","School Buses","712","00B5EF","FFFFFF"
"2433_5607","2433","5607","Galston HS to Pitt Town Rd at Saunders Rd via Pitt Town ","School Buses","712","00B5EF","FFFFFF"
"2433_5608","2433","5608","Bede Polding College to Pitt Town Rd before Wolseley Rd via Oakville","School Buses","712","00B5EF","FFFFFF"
"2433_5609","2433","5609","Pitt Town PS to Bathurst St before Bootles Lane via Maraylya & Oakville","School Buses","712","00B5EF","FFFFFF"
"2433_5610","2433","5610","Canoalands to Wiseman Ferry","School Buses","712","00B5EF","FFFFFF"
"2433_5611","2433","5611","Hawkesbury HS to South Sydney Juniors Resorts","School Buses","712","00B5EF","FFFFFF"
"2433_5612","2433","5612","Hawkesbury HS to River Rd via Sackville North","School Buses","712","00B5EF","FFFFFF"
"2433_5613","2433","5613","Cattai PS to Wiseman Ferry Rd after Sackville Ferry Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5614","2433","5614","Maroota PS to Sackville Ferry Rd before Wisemans Ferry Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5615","2433","5615","Maroota PS to Cattai PS via Sackville North","School Buses","712","00B5EF","FFFFFF"
"2433_5616","2433","5616","Windsor HS to Pitt Town Rd at Ivy Av via Oakville","School Buses","712","00B5EF","FFFFFF"
"2433_5617","2433","5617","Cattai PS to Scheyville Rd before Dunns Rd via Pitt Town & Mcgraths Hill","School Buses","712","00B5EF","FFFFFF"
"2433_5620","2433","5620","Colo HS to Berambing Cr before Bells Line of Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5621","2433","5621","Colo HS to Putty Rd after Blaxlands Ridge Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5622","2433","5622","Colo HS to Bowen Mountain","School Buses","712","00B5EF","FFFFFF"
"2433_5623","2433","5623","Colo HS to Spinks Rd before Creek Rdge Rd via Glossodia PS","School Buses","712","00B5EF","FFFFFF"
"2433_5624","2433","5624","Colo HS to East Kurrajong","School Buses","712","00B5EF","FFFFFF"
"2433_5625","2433","5625","Colo HS to Kurrajong Hills","School Buses","712","00B5EF","FFFFFF"
"2433_5626","2433","5626","Colo HS to Richmond North PS via Freemans Reach PS","School Buses","712","00B5EF","FFFFFF"
"2433_5627","2433","5627","Colo HS to Grose Vale Rd before Greggs Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5628","2433","5628","Colo HS to Gross Vale Rd after bells Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5629","2433","5629","Colo HS to Old Bells Line of Rd before Bells Line of Rd","School Buses","712","00B5EF","FFFFFF"
"2433_5630","2433","5630","Colo HS to Southee St before Londonderry Rd via Hobartville PS","School Buses","712","00B5EF","FFFFFF"
"2433_5631","2433","5631","Colo HS to Hawkesbury Independent School","School Buses","712","00B5EF","FFFFFF"
"2433_5640","2433","5640","Bede Polding College to Wilberforce","School Buses","712","00B5EF","FFFFFF"
"2433_6001","2433","6001","Forman Av before Glenwood Park Dr to St Marks College","School Buses","712","00B5EF","FFFFFF"
"2433_6002","2433","6002","Quakers Hill Station to Baulkham Hills HS","School Buses","712","00B5EF","FFFFFF"
"2433_6003","2433","6003","Blacktown Station to St John Paul II College","School Buses","712","00B5EF","FFFFFF"
"2433_6004","2433","6004","St Michaels School to Blacktown South PS ","School Buses","712","00B5EF","FFFFFF"
"2433_6005","2433","6005","Blacktown Station to Walter Rd PS","School Buses","712","00B5EF","FFFFFF"
"2433_6006","2433","6006","Rosenthal St after Douglas Rd to Walters Rd PS","School Buses","712","00B5EF","FFFFFF"
"2433_6007","2433","6007","Mt Druitt Station to Colyton PS","School Buses","712","00B5EF","FFFFFF"
"2433_6008","2433","6008","Robinson St at McFarlane Dr to Stagnes HS","School Buses","712","00B5EF","FFFFFF"
"2433_6009","2433","6009","Glenwood Park Dr opp Peak St to St Marks College via Holy Cross PS","School Buses","712","00B5EF","FFFFFF"
"2433_6010","2433","6010","St Elizabeth Nursing Home, Symonds Rd to Good Shepherd PS","School Buses","712","00B5EF","FFFFFF"
"2433_6012","2433","6012","Blacktown Station to Nagle College","School Buses","712","00B5EF","FFFFFF"
"2433_6013","2433","6013","Riverstone Station ot Riverstone PS via Scofield & Riverstone HS","School Buses","712","00B5EF","FFFFFF"
"2433_6014","2433","6014","Carlisle Av at Dural Pl to St Clares HS","School Buses","712","00B5EF","FFFFFF"
"2433_6015","2433","6015","Merrivlle Rd at Nicholi St to Glenwood HS","School Buses","712","00B5EF","FFFFFF"
"2433_6016","2433","6016","Riverstone HS to Schofield PS","School Buses","712","00B5EF","FFFFFF"
"2433_6017","2433","6017","Blacktown Station to Riverstone HS via Quakers Hill","School Buses","712","00B5EF","FFFFFF"
"2433_6018","2433","6018","Blacktown Station to Patrician Brothers College via Nagle College","School Buses","712","00B5EF","FFFFFF"
"2433_6019","2433","6019","Blacktown Station to St Andrews College","School Buses","712","00B5EF","FFFFFF"
"2433_6020","2433","6020","Arnott Rd at Ottley St to Quakers Hill HS via St John Paul II College","School Buses","712","00B5EF","FFFFFF"
