route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id,wheelchair_accessible,trip_note,route_direction
2438_M10,115,681370,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681371,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681372,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681373,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681374,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681375,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681376,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681377,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681378,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681379,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681380,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681381,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681382,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681383,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681384,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681385,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681386,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681387,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681388,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681389,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,308,681390,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681391,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681392,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681393,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681394,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681395,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681396,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681397,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681398,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681399,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,308,681400,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681401,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681402,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681403,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681404,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681405,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681406,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681407,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681408,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681409,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681410,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681411,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681412,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681413,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681414,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681415,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681416,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681417,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681418,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681419,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681420,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681421,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681422,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681423,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681424,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681425,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681426,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681427,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681428,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681429,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681430,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681431,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681432,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681433,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681434,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681435,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681436,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681437,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681438,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681439,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681440,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681441,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681442,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681443,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681444,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681445,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681446,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681447,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681448,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681449,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681450,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681451,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681452,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681453,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681454,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681455,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681456,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681457,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681458,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681459,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681460,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681479,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681480,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681481,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681482,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681483,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681484,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681485,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,308,681486,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681487,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681488,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681489,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681490,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681491,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681492,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681493,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,115,681494,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681495,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681496,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681497,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681498,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681499,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,115,681500,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681501,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681502,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681503,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681504,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681505,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681506,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681507,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681508,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681509,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681510,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681511,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681512,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681513,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681514,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681515,55569,Leichhardt,1,,1,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,356,681516,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681517,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681518,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,356,681519,55547,Maroubra Junction,0,,1,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,291,688077,55547,Maroubra Junction,0,,2,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,291,688081,55569,Leichhardt,1,,2,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,291,688083,55547,Maroubra Junction,0,,2,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,291,688085,55569,Leichhardt,1,,2,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,291,688183,55569,Leichhardt,1,,2,,PrePay Only - Maroubra Junction to Leichhardt via City
2438_M10,291,688184,55547,Maroubra Junction,0,,2,,PrePay Only - Leichhardt to Maroubra Junction via City
2438_M10,291,688189,55569,Leichhardt,1,,2,,PrePay Only - Maroubra Junction to Leichhardt via City
2441_393,150,75575,10615,Maroubra Junction,1,,2,1492.0,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,46,75576,10615,Maroubra Junction,1,,2,1492.0,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_393,197,75577,10615,Maroubra Junction,1,,2,1492.0,Little Bay to Central Railway Square via Maroubra & Kingsford
2441_891,1,98080,11839,Unsw-High St,0,,1,,PrePay Only - UNSW High St to Central Eddy Ave
